category,feature_type,name,area_km2,countries,country_count,continents,center_lat,center_lon,wikidata_id,area_source
Lake,Reservoir,Lac de Kossou,2364.8,Ivory Coast,1,Africa,7.5255,-5.6607,Q267679,Calculated from Natural Earth outlines
Lake,Lake,Hulun Nuur,2355.3,China,1,Asia,48.9608,117.4007,Q537374,Calculated from Natural Earth outlines
Lake,Lake,Hongze Hu,2350.2,China,1,Asia,33.2572,118.5692,Q31845950,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Syvash,2344.8,"Russia, Ukraine",2,Europe,45.767,34.8469,,Calculated from Natural Earth outlines
Lake,Reservoir,Réservoir de La Grande 3,2243.9,Canada,1,North America,53.683,-75.0939,Q2179011,Calculated from Natural Earth outlines
Lake,Lake,Lake Edward,2209.7,"Democratic Republic of the Congo, Uganda",2,Africa,-0.3827,29.5934,Q125211,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Aydar Ko‘l,2173.4,"Kazakhstan, Uzbekistan",2,Asia,40.7794,67.4338,Q280771,Calculated from Natural Earth outlines
Lake,Reservoir,Réservoir Manicouagan,2121.3,Canada,1,North America,51.3444,-68.375,Q756106,Calculated from Natural Earth outlines
Lake,Lake,Lake Bangweulu,2116.5,Zambia,1,Africa,-11.1427,29.7661,Q673169,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Mar Chiquita,2100.2,Argentina,1,South America,-30.7281,-62.5706,Q21837060,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Barlee,2098.7,Australia,1,Oceania,-29.2305,119.2733,Q1465138,Calculated from Natural Earth outlines
Lake,Lake,Poyang Hu,2075.4,China,1,Asia,29.2634,116.0599,Q207690,Calculated from Natural Earth outlines
Lake,Reservoir,Kakhovka Reservoir,2051.3,Ukraine,1,Europe,47.3428,34.0675,Q1540436,Calculated from Natural Earth outlines
Lake,Reservoir,Kama Reservoir,2043.6,Russia,1,Europe,58.803,56.2757,Q631189,Calculated from Natural Earth outlines
Lake,Lake,Lake Chany,2040.8,Russia,1,Europe,54.83,76.9775,Q1520895,Calculated from Natural Earth outlines
Lake,Lake,Lac Mai-Ndombe,1991.5,Democratic Republic of the Congo,1,Africa,-2.1349,18.3545,Q683100,Calculated from Natural Earth outlines
Lake,Alkaline Lake,IJsselmeer,1969.5,The Netherlands,1,Europe,52.667,5.4224,Q4121,Calculated from Natural Earth outlines
Lake,Lake,Vättern,1957.7,Sweden,1,Europe,58.3303,14.4727,Q188195,Calculated from Natural Earth outlines
Lake,Lake,McLeod Bay,1946.2,Canada,1,North America,62.6694,-111.3529,,Calculated from Natural Earth outlines
Lake,Lake,Whitefish Bay,1945.9,"Canada, United States",2,North America,46.7139,-84.7869,Q12341531,Calculated from Natural Earth outlines
Lake,Lake,Lake Rukwa,1937.5,Tanzania,1,Africa,-7.8491,32.073,Q1143935,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Oahe,1926.5,United States,1,North America,45.5793,-100.4859,Q474408,Calculated from Natural Earth outlines
Lake,Reservoir,Kremenchuk Reservoir,1903.1,Ukraine,1,Europe,49.2876,32.7264,Q1431500,Calculated from Natural Earth outlines
Lake,Lake,Lago Buenos Aires,1899.5,"Argentina, Chile",2,South America,-46.6559,-72.5082,Q503842,Calculated from Natural Earth outlines
Lake,Lake,Nam Co,1878.0,China,1,Asia,30.7254,90.582,Q651294,Calculated from Natural Earth outlines
Lake,Reservoir,Represa Furnas,1868.4,Brazil,1,South America,-21.0303,-45.8786,Q22048562,Calculated from Natural Earth outlines
Lake,Reservoir,Professor Doctor Ingenieur W. J. Van Blommestein Meer,1847.0,Suriname,1,South America,4.7311,-55.1117,Q926100,Calculated from Natural Earth outlines
Lake,Lake,Aberdeen Lake,1845.4,Canada,1,North America,64.5877,-99.4508,Q319492,Calculated from Natural Earth outlines
Lake,Lake,Baker Lake,1823.0,Canada,1,North America,64.1269,-94.9168,Q1391737,Calculated from Natural Earth outlines
Lake,Lake,Mälaren,1816.1,Sweden,1,Europe,59.5222,16.8493,Q184492,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Argyle,1811.8,Australia,1,Oceania,-16.4322,128.6913,Q1757739,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Laguna Madre,1747.1,Mexico,1,North America,24.6484,-97.6572,,Calculated from Natural Earth outlines
Lake,Lake,Lac la Martre,1735.9,Canada,1,North America,63.343,-118.2591,Q1516443,Calculated from Natural Earth outlines
Lake,Lake,Lake Kyoga,1729.4,Uganda,1,Africa,1.4946,32.8906,Q124978,Calculated from Natural Earth outlines
Lake,Reservoir,Volgograd Reservoir,1657.4,Russia,1,Europe,51.0399,46.0126,Q1500709,Calculated from Natural Earth outlines
Lake,Reservoir,Williston Lake,1657.1,Canada,1,North America,55.9614,-123.9133,Q967775,Calculated from Natural Earth outlines
Lake,Reservoir,Réservoir Gouin,1655.4,Canada,1,North America,48.5425,-74.6029,Q1540136,Calculated from Natural Earth outlines
Lake,Reservoir,Krasnoyarsk Reservoir,1650.8,Russia,1,Europe,54.6116,91.0345,Q1786720,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Sakakawea,1631.2,United States,1,North America,47.8231,-102.316,Q1801077,Calculated from Natural Earth outlines
Lake,Lake,Inarijrvi,1619.3,Finland,1,Europe,69.0687,27.8959,Q203137,Calculated from Natural Earth outlines
Lake,Lake,Lake Okeechobee,1584.5,United States,1,North America,26.9418,-80.8462,Q202905,Calculated from Natural Earth outlines
Lake,Lake,Siling Co,1577.0,China,1,Asia,31.7489,88.9446,Q1404973,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Tuz,1565.4,Turkey,1,Asia,38.8251,33.3122,Q211823,Calculated from Natural Earth outlines
Lake,Reservoir,Lago Rincón del Bonete,1562.1,Uruguay,1,South America,-32.7011,-56.0567,Q3276492,Calculated from Natural Earth outlines
Lake,Lake,Har Us Nuur,1553.6,Mongolia,1,Asia,48.0648,92.3493,Q1323267,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lago Poopó,1553.6,Bolivia,1,South America,-18.6139,-67.1814,Q464945,Calculated from Natural Earth outlines
Lake,Reservoir,Lago de Cahora Bassa,1551.2,Mozambique,1,Africa,-15.6885,32.0633,Q755015,Calculated from Natural Earth outlines
Lake,Reservoir,Buhayrat ath Tharthar,1547.7,Iraq,1,Asia,34.0242,43.2225,Q1640519,Calculated from Natural Earth outlines
Lake,Reservoir,Khantayskoye Reservoir,1527.0,Russia,1,Europe,68.074,87.7632,Q233071,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Carnegie,1521.1,Australia,1,Oceania,-26.2611,122.9978,Q3214793,Calculated from Natural Earth outlines
Lake,Reservoir,Lac Seul,1516.9,Canada,1,North America,50.4541,-92.8722,Q958928,Calculated from Natural Earth outlines
Lake,Reservoir,Repressa de Jupia,1495.6,Brazil,1,South America,-20.102,-51.0027,,Calculated from Natural Earth outlines
Lake,Lake,Yathkyed Lake,1488.4,Canada,1,North America,62.6973,-97.9757,Q1888261,Calculated from Natural Earth outlines
Lake,Lake,Cree Lake,1483.5,Canada,1,North America,57.4696,-106.3567,Q945023,Calculated from Natural Earth outlines
Lake,Lake,Lake Claire,1478.9,Canada,1,North America,58.564,-112.0281,Q1534419,Calculated from Natural Earth outlines
Lake,Lake,Contwoyto Lake,1469.5,Canada,1,North America,65.4327,-110.3363,Q917094,Calculated from Natural Earth outlines
Lake,Lake,Kasba Lake,1463.1,Canada,1,North America,60.2872,-102.2113,Q719538,Calculated from Natural Earth outlines
Lake,Lake,Lago Argentino,1454.3,"Argentina, Chile",2,South America,-50.3182,-73.035,Q753898,Calculated from Natural Earth outlines
Lake,Lake,Lac la Ronge,1445.4,Canada,1,North America,55.1161,-104.9577,Q250257,Calculated from Natural Earth outlines
Lake,Reservoir,Bariri,1430.9,Brazil,1,South America,-21.4489,-49.5055,Q22072128,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Tengiz Köli,1429.0,Kazakhstan,1,Asia,50.4493,68.9187,Q931708,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Razazah,1425.5,Iraq,1,Asia,32.8102,43.572,Q2007652,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Kovdozero,1399.9,Russia,1,Europe,66.6992,32.1919,Q240398,Calculated from Natural Earth outlines
Lake,Lake,Lake Sevan,1378.6,Armenia,1,Asia,40.3788,45.3627,Q181932,Calculated from Natural Earth outlines
Lake,Lake,Garry Lake,1374.5,Canada,1,North America,65.9612,-99.3611,Q1494524,Calculated from Natural Earth outlines
Lake,Reservoir,Represa Iepe,1356.5,Brazil,1,South America,-22.8096,-50.9495,,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Khyargas Nuur,1354.3,Mongolia,1,Asia,49.1455,93.3736,Q1125601,Calculated from Natural Earth outlines
Lake,Lake,Lake Vygozero,1348.4,Russia,1,Europe,63.3852,35.1289,Q1315765,Calculated from Natural Earth outlines
Lake,Reservoir,Represa Três Marias,1348.1,Brazil,1,South America,-18.6224,-45.223,Q1457581,Calculated from Natural Earth outlines
Lake,Lake,Lac-à-l'Eau-Claire,1347.3,Canada,1,North America,56.1373,-74.505,Q1699973,Calculated from Natural Earth outlines
Lake,Lake,Lake Bienville,1309.4,Canada,1,North America,55.1088,-72.7709,Q1496993,Calculated from Natural Earth outlines
Lake,Reservoir,Ust-Ilimsk Reservoir,1299.9,Russia,1,Europe,57.4548,102.3913,Q1973182,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Moore,1288.6,Australia,1,Oceania,-29.8459,117.4618,Q21886613,Calculated from Natural Earth outlines
Lake,Lake,Lake Chad,1288.2,"Cameroon, Chad",2,Africa,13.0627,14.536,Q125309,Calculated from Natural Earth outlines
Lake,Lake,Wholdaia Lake,1281.2,Canada,1,North America,60.668,-104.2689,Q1606564,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Eyre South,1278.3,Australia,1,Oceania,-29.3056,137.3992,Q21890578,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Everard,1265.6,Australia,1,Oceania,-31.3011,135.1172,Q21890550,Calculated from Natural Earth outlines
Lake,Reservoir,Saratov Reservoir,1253.2,Russia,1,Europe,52.6198,48.3108,Q1431535,Calculated from Natural Earth outlines
Lake,Lake,Lake Champlain,1249.3,"Canada, United States",2,North America,44.4161,-73.3245,Q68467,Calculated from Natural Earth outlines
Lake,Reservoir,Embalse de Guri,1242.0,Venezuela,1,South America,7.2967,-62.7772,Q5830486,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Disappointment,1236.3,Australia,1,Oceania,-23.4791,122.7725,Q1638191,Calculated from Natural Earth outlines
Lake,Reservoir,Kainji Reservoir,1233.0,Nigeria,1,Africa,10.2543,4.5655,Q770141,Calculated from Natural Earth outlines
Lake,Lake,Pyhäjärvi,1222.5,Finland,1,Europe,60.9818,22.2753,Q545559,Calculated from Natural Earth outlines
Lake,Reservoir,Cheboksary Reservoir,1220.1,Russia,1,Europe,56.2543,46.1411,Q571123,Calculated from Natural Earth outlines
Lake,Reservoir,Oulujärvi,1217.5,Finland,1,Europe,64.3324,27.1348,Q580019,Calculated from Natural Earth outlines
Lake,Lake,Lesser Slave Lake,1195.1,Canada,1,North America,55.4505,-115.74,Q956201,Calculated from Natural Earth outlines
Lake,Reservoir,Gorky Reservoir,1175.1,Russia,1,Europe,57.1662,43.0739,Q952975,Calculated from Natural Earth outlines
Lake,Lake,Rainy Lake,1165.9,"Canada, United States",2,North America,48.6451,-93.1151,Q202019,Calculated from Natural Earth outlines
Lake,Lake,Pielinen,1160.5,Finland,1,Europe,63.1577,29.9005,Q845891,Calculated from Natural Earth outlines
Lake,Lake,Lake Saint Clair,1147.9,"Canada, United States",2,North America,42.5041,-82.6838,Q736707,Calculated from Natural Earth outlines
Lake,Lake,Danau Toba,1144.1,Indonesia,1,Asia,2.6158,98.9022,Q183360,Calculated from Natural Earth outlines
Lake,Lake,Island Lake,1130.5,Canada,1,North America,53.8521,-94.2476,Q179505,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Abaya,1120.8,Ethiopia,1,Africa,6.3104,37.9454,Q304933,Calculated from Natural Earth outlines
Lake,Reservoir,Votkinsk Reservoir,1118.1,Russia,1,Europe,57.3211,55.2831,Q779468,Calculated from Natural Earth outlines
Lake,Reservoir,Réservoir de Caniapiscau,1113.8,Canada,1,North America,54.1672,-69.8719,Q1033302,Calculated from Natural Earth outlines
Lake,Lake,Gods Lake,1105.2,Canada,1,North America,54.6295,-94.3828,Q1533897,Calculated from Natural Earth outlines
Lake,Lake,Pääjärvi,1101.2,Russia,1,Europe,66.1674,30.7884,Q1458409,Calculated from Natural Earth outlines
Lake,Lake,Lake Beloye,1100.8,Russia,1,Europe,60.2024,37.6251,Q953140,Calculated from Natural Earth outlines
Lake,Reservoir,Represa de São Simão,1095.4,Brazil,1,South America,-18.6637,-50.1982,,Calculated from Natural Earth outlines
Lake,Reservoir,Novosibirsk Reservoir,1086.6,Russia,1,Europe,54.3667,82.0083,Q1542594,Calculated from Natural Earth outlines
Lake,Lake,Lago Viedma,1080.7,Argentina,1,South America,-49.597,-72.6438,Q918713,Calculated from Natural Earth outlines
Lake,Lake,Napaktulik,1077.5,Canada,1,North America,66.2775,-113.2702,Q1546823,Calculated from Natural Earth outlines
Lake,Lake,Aylmer Lake,1075.8,Canada,1,North America,64.1759,-108.4824,Q793085,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Eyasi,1072.2,Tanzania,1,Africa,-3.5779,35.128,Q1291135,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Amadeus,1065.1,Australia,1,Oceania,-24.7484,130.8708,Q584201,Calculated from Natural Earth outlines
Lake,Lake,Ozero Khantayskoye,1052.3,Russia,1,Europe,68.3974,91.7,Q233071,Calculated from Natural Earth outlines
Lake,Reservoir,Lac Saint-Jean,1051.7,Canada,1,North America,48.602,-72.0333,Q979922,Calculated from Natural Earth outlines
Lake,Lake,Lago San Martín,1045.9,"Argentina, Chile",2,South America,-48.7766,-72.8901,Q2005708,Calculated from Natural Earth outlines
Lake,Reservoir,Fort Peck Lake,1043.0,United States,1,North America,47.6933,-106.9379,Q4492006,Calculated from Natural Earth outlines
Lake,Lake,Lake Topozero,1039.8,Russia,1,Europe,65.6417,32.1542,Q709323,Calculated from Natural Earth outlines
Lake,Lake,Lago de Managua,1037.9,Nicaragua,1,North America,12.3374,-86.3992,Q21052208,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Carey,1030.6,Australia,1,Oceania,-29.1213,122.3303,Q6475174,Calculated from Natural Earth outlines
Lake,Lake,Trout Lake,1030.3,Canada,1,North America,51.1659,-93.2519,Q1638242,Calculated from Natural Earth outlines
Lake,Lake,Lago de Chapala,1028.9,Mexico,1,North America,20.2173,-103.0433,Q318350,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Abitibi,1022.6,Canada,1,North America,48.7016,-79.5713,Q321534,Calculated from Natural Earth outlines
Lake,Reservoir,Represa Porto Primavera,1011.8,Brazil,1,South America,-21.9472,-52.3358,,Calculated from Natural Earth outlines
Lake,Lake,Bosten Hu,1004.2,China,1,Asia,41.9788,87.0638,Q611206,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Imandra,998.6,Russia,1,Europe,67.6443,31.7177,Q265997,Calculated from Natural Earth outlines
Lake,Reservoir,Lac de Buyo,994.5,Ivory Coast,1,Africa,6.6392,-6.9841,Q4809051,Calculated from Natural Earth outlines
Lake,Reservoir,Represa Agua Vermetha,973.3,Brazil,1,South America,-19.9567,-49.8731,Q22072124,Calculated from Natural Earth outlines
Lake,Lake,Point Lake,964.8,Canada,1,North America,65.3167,-113.6448,Q1233362,Calculated from Natural Earth outlines
Lake,Lake,Nonacho Lake,947.1,Canada,1,North America,61.8575,-109.1092,Q733206,Calculated from Natural Earth outlines
Lake,Reservoir,Nizhnekamsk Reservoir,943.5,Russia,1,Europe,55.8635,52.6476,Q1425346,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Har Nuur,940.2,Mongolia,1,Asia,47.8989,93.2704,Q1445991,Calculated from Natural Earth outlines
Lake,Reservoir,Kapchagay Reservoir,935.3,Kazakhstan,1,Asia,43.8487,77.6324,Q1112158,Calculated from Natural Earth outlines
Lake,Lake,Hottah Lake,932.4,Canada,1,North America,65.0388,-118.5952,Q1631233,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Hammar,928.3,Iraq,1,Asia,30.7881,47.0709,Q2668029,Calculated from Natural Earth outlines
Lake,Lake,Lake Nipissing,909.9,Canada,1,North America,46.2533,-79.8436,Q1356838,Calculated from Natural Earth outlines
Lake,Reservoir,Réservoir Pipmuacan,909.4,Canada,1,North America,49.6199,-70.4408,Q1471254,Calculated from Natural Earth outlines
Lake,Lake,Laguna de Bay,908.8,Philippines,1,Asia,14.3505,121.2078,Q47136,Calculated from Natural Earth outlines
Lake,Reservoir,Réservoir Outardes Quatre,905.8,Canada,1,North America,50.2219,-69.316,,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Il'Men',897.3,Russia,1,Europe,58.3153,31.3177,Q203462,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Cowan,881.0,Australia,1,Oceania,-31.8402,121.8399,Q17347103,Calculated from Natural Earth outlines
Lake,Lake,Teshekpuk Lake,870.5,United States,1,North America,70.6031,-153.5225,Q3518981,Calculated from Natural Earth outlines
Lake,Lake,Lake Segozerskoye,869.0,Russia,1,Europe,63.3452,33.6675,Q1416209,Calculated from Natural Earth outlines
Lake,Reservoir,Presa de la Angostura,864.3,Mexico,1,North America,16.1229,-92.5489,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Pyasino,862.7,Russia,1,Europe,69.788,87.7774,Q1535541,Calculated from Natural Earth outlines
Lake,Lake,Lago Llanquihue,854.8,Chile,1,South America,-41.134,-72.8253,Q826464,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Dead Sea,852.7,"Israel, Jordan",2,Asia,31.1667,35.4497,Q23883,Calculated from Natural Earth outlines
Lake,Lake,Gaoyou Hu,846.8,China,1,Asia,32.9465,119.335,Q630331,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Powell,841.6,United States,1,North America,37.4239,-110.6902,Q667507,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Salton Sea,840.5,United States,1,North America,33.3055,-115.7568,Q503301,Calculated from Natural Earth outlines
Lake,Lake,Clinton-Colden Lake,835.6,Canada,1,North America,63.9387,-107.4517,Q1101640,Calculated from Natural Earth outlines
Lake,Reservoir,Presa del Infiernillo,829.8,Mexico,1,North America,18.5816,-101.8243,,Calculated from Natural Earth outlines
Lake,Lake,Lake Pskov,829.5,"Estonia, Russia",2,Europe,58.048,27.845,Q1144905,Calculated from Natural Earth outlines
Lake,Reservoir,Embalse Ezequiel Ramos Mexia,819.1,Argentina,1,South America,-39.4644,-69.0239,Q21842470,Calculated from Natural Earth outlines
Lake,Reservoir,Toledo Bend Reservoir,810.0,United States,1,North America,31.5852,-93.8042,Q7330278,Calculated from Natural Earth outlines
Lake,Reservoir,Barragem Itumbiara,809.8,Brazil,1,South America,-18.2743,-48.8576,,Calculated from Natural Earth outlines
Lake,Lake,Tangra Yumco,798.9,China,1,Asia,31.0707,86.5751,Q659377,Calculated from Natural Earth outlines
Lake,Lake,Lago Colhué Huapí,793.1,Argentina,1,South America,-45.4627,-68.9004,Q21842912,Calculated from Natural Earth outlines
Lake,Lake,Chao Hu,788.3,China,1,Asia,31.5817,117.4167,Q1062495,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Mead,786.8,United States,1,North America,36.2094,-114.0135,Q654515,Calculated from Natural Earth outlines
Lake,Reservoir,Cabonga Reservoir,784.8,Canada,1,North America,47.378,-76.6261,Q1328792,Calculated from Natural Earth outlines
Lake,Reservoir,Danjiangkou Shuiku,771.9,China,1,Asia,32.787,111.5656,Q28798322,Calculated from Natural Earth outlines
Lake,Lake,Dongting Hu,771.0,China,1,Asia,28.9202,112.1668,Q216083,Calculated from Natural Earth outlines
Lake,Lake,Lac Minto,769.1,Canada,1,North America,57.311,-74.7323,Q546661,Calculated from Natural Earth outlines
Lake,Lake,Lake Sasykkol,751.6,Kazakhstan,1,Asia,46.5824,80.995,Q2039551,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Chew Bahir,751.3,Ethiopia,1,Africa,4.6936,36.8748,Q662811,Calculated from Natural Earth outlines
Lake,Reservoir,Keban Baraji,733.9,Turkey,1,Asia,38.836,39.2857,,Calculated from Natural Earth outlines
Lake,Lake,Lake Simcoe,732.1,Canada,1,North America,44.4977,-79.3184,Q366985,Calculated from Natural Earth outlines
Lake,Lake,Lac Tumba,731.9,Democratic Republic of the Congo,1,Africa,-0.8187,18.0201,Q1324212,Calculated from Natural Earth outlines
Lake,Lake,Lago de Izabal,730.7,Guatemala,1,North America,15.5798,-89.0612,Q138637,Calculated from Natural Earth outlines
Lake,Reservoir,Represa Itarare,729.7,Brazil,1,South America,-23.3649,-49.7053,,Calculated from Natural Earth outlines
Lake,Reservoir,Hinakud Dam,727.3,India,1,Asia,21.6332,83.796,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Lama,726.6,Russia,1,Europe,69.4715,91.0354,Q1460034,Calculated from Natural Earth outlines
Lake,Lake,Scott Lake,712.6,Canada,1,North America,60.022,-106.0149,Q7359166,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Wells,707.8,Australia,1,Oceania,-26.9171,123.3837,Q21882542,Calculated from Natural Earth outlines
Lake,Lake,Ozero Kulundinskoye,704.9,Russia,1,Europe,52.9811,79.5951,Q731761,Calculated from Natural Earth outlines
Lake,Lake,Big Trout Lake,675.3,Canada,1,North America,53.7825,-90.0228,Q859461,Calculated from Natural Earth outlines
Lake,Reservoir,Buhayrat al-Assad,675.0,Syria,1,Asia,36.0571,38.0874,Q979315,Calculated from Natural Earth outlines
Lake,Lake,Selwyn Lake,675.0,Canada,1,North America,60.0741,-104.4824,Q671712,Calculated from Natural Earth outlines
Lake,Lake,Yamzho Yumco,670.3,China,1,Asia,28.9894,90.8968,Q939604,Calculated from Natural Earth outlines
Lake,Reservoir,Barra Bonita,669.6,Brazil,1,South America,-23.3431,-48.6278,Q22072127,Calculated from Natural Earth outlines
Lake,Lake,Grand Lake,663.1,Canada,1,North America,49.0053,-57.3413,Q1275436,Calculated from Natural Earth outlines
Lake,Lake,Biwa Ko,661.8,Japan,1,Asia,35.2462,136.0945,Q200239,Calculated from Natural Earth outlines
Lake,Lake,Lake Sakami,659.5,Canada,1,North America,53.2248,-76.7709,Q1799611,Calculated from Natural Earth outlines
Lake,Lake,Lake Naococane,656.1,Canada,1,North America,52.8299,-70.6348,Q3215083,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Ballard,654.8,Australia,1,Oceania,-29.4479,120.8116,Q7358147,Calculated from Natural Earth outlines
Lake,Reservoir,Ataturk Barajt,652.6,Turkey,1,Asia,37.6583,38.8053,,Calculated from Natural Earth outlines
Lake,Lake,Lynx Lake,652.1,Canada,1,North America,62.3224,-106.0266,Q4262256,Calculated from Natural Earth outlines
Lake,Lake,Beyşehir,651.9,Turkey,1,Asia,37.7896,31.5082,Q369923,Calculated from Natural Earth outlines
Lake,Lake,Siletitengiz Kli,649.8,Kazakhstan,1,Asia,53.2329,73.2831,Q4244492,Calculated from Natural Earth outlines
Lake,Reservoir,Kiev Reservoir,649.0,Ukraine,1,Europe,50.9077,30.4989,Q1425651,Calculated from Natural Earth outlines
Lake,Lake,Lake St. Joseph,647.7,Canada,1,North America,51.0555,-90.7299,Q659225,Calculated from Natural Earth outlines
Lake,Lake,Lower Red Lake,641.9,United States,1,North America,47.9871,-95.0182,Q1320568,Calculated from Natural Earth outlines
Lake,Lake,Lake Srednye Kuyto,619.2,Russia,1,Europe,65.0393,30.7384,,Calculated from Natural Earth outlines
Lake,Lake,Ayakkum Hu,613.4,China,1,Asia,37.5544,89.3516,Q631714,Calculated from Natural Earth outlines
Lake,Lake,Lago de  Erepecu,611.4,Brazil,1,South America,-1.5335,-56.1573,Q22024948,Calculated from Natural Earth outlines
Lake,Reservoir,Toktogul Suu Saktagychy,611.1,Kyrgyzstan,1,Asia,41.7958,72.956,Q16508570,Calculated from Natural Earth outlines
Lake,Lake,Tathlina Lake,606.6,Canada,1,North America,60.5567,-117.5204,Q1630256,Calculated from Natural Earth outlines
Lake,Lake,Buyr Nuur,605.1,"China, Mongolia",2,Asia,47.8231,117.7107,Q715788,Calculated from Natural Earth outlines
Lake,Lake,Ngoring Hu,603.5,China,1,Asia,34.9361,97.6888,Q847864,Calculated from Natural Earth outlines
Lake,Lake,Lake Taupo,603.3,New Zealand,1,Oceania,-38.8055,175.9376,Q199903,Calculated from Natural Earth outlines
Lake,Lake,Ebinur Hu,601.2,China,1,Asia,44.8644,82.9431,Q31845317,Calculated from Natural Earth outlines
Lake,Lake,Black Lake,596.2,Canada,1,North America,59.0997,-105.6437,Q880358,Calculated from Natural Earth outlines
Lake,Reservoir,Paduskoye More,590.6,Russia,1,Europe,68.3962,30.8678,,Calculated from Natural Earth outlines
Lake,Reservoir,Xinanjiang Shuiku,587.1,China,1,Asia,29.6078,118.9887,,Calculated from Natural Earth outlines
Lake,Reservoir,Shardara Bgeni,586.5,"Kazakhstan, Uzbekistan",2,Asia,41.1349,68.1573,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Krasnoye,583.6,Russia,1,Europe,64.5701,174.6937,Q1786723,Calculated from Natural Earth outlines
Lake,Lake,Ozero Keta,578.0,Russia,1,Europe,68.7792,89.9562,Q1739872,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Diefenbaker,575.1,Canada,1,North America,50.9464,-106.8981,Q399604,Calculated from Natural Earth outlines
Lake,Lake,Lake Kwania,574.1,Uganda,1,Africa,1.74,32.7172,Q487953,Calculated from Natural Earth outlines
Lake,Reservoir,Lac Bermen,572.4,Canada,1,North America,53.7386,-68.8383,Q6474964,Calculated from Natural Earth outlines
Lake,Reservoir,Mingevir Reservoir,564.6,"Azerbaijan, Georgia",2,Asia,40.9157,46.6118,Q1859076,Calculated from Natural Earth outlines
Lake,Lake,Lac Île-à-la-Crosse,560.9,Canada,1,North America,55.5675,-107.7636,Q6468085,Calculated from Natural Earth outlines
Lake,Reservoir,Kostroma Reservoir,557.4,Russia,1,Europe,57.7441,40.4212,Q4235571,Calculated from Natural Earth outlines
Lake,Reservoir,Roseires Reservoir,554.6,Sudan,1,Africa,11.547,34.4685,,Calculated from Natural Earth outlines
Lake,Lake,Lago Nahuel Huapí,553.9,Argentina,1,South America,-40.9374,-71.5518,Q498371,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Natron,553.9,"Kenya, Tanzania",2,Africa,-2.3482,36.037,Q838080,Calculated from Natural Earth outlines
Lake,Lake,Ozero Labaz,551.2,Russia,1,Europe,72.3008,99.535,Q1799381,Calculated from Natural Earth outlines
Lake,Lake,Lake Payne,547.1,Canada,1,North America,59.433,-74.2977,Q1328159,Calculated from Natural Earth outlines
Lake,Lake,Lake Balaton,545.1,Hungary,1,Europe,46.8833,17.8228,Q6383,Calculated from Natural Earth outlines
Lake,Lake,Gyaring Hu,544.3,China,1,Asia,34.9307,97.2558,Q4128895,Calculated from Natural Earth outlines
Lake,Reservoir,Lokan Tekojarvi,541.8,Finland,1,Europe,67.9717,27.6401,Q1868580,Calculated from Natural Earth outlines
Lake,Lake,Lake Geneva,533.7,"Switzerland, France",2,Europe,46.3583,6.2557,Q6403,Calculated from Natural Earth outlines
Lake,Lake,Tehek Lake,525.4,Canada,1,North America,64.908,-95.634,Q1328351,Calculated from Natural Earth outlines
